episode_id,policy,task_id,task_name,init_state_index,environment_seed,policy_seed,action_horizon,success,control_steps,primary_failure_code,label_source,review_status,reviewer,notes_zh,video_path,video_sha256,contact_sheet_path,contact_sheet_sha256,automatic_progress_fields_json
formal-pretrained-h50-task08-init09-env1009-policy1009,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,9,1009,1009,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task08-init09-env1009-policy1009.mp4,241f38e844b6533dad0601fe801bd4cc8a8761d421e7631ff961c2f39e87fc5e,outputs/statistical_evaluation_v1/failure_review/contact_sheets/062_formal-pretrained-h50-task08-init09-env1009-policy1009.png,777a7b6ba7379b319b21a08be6aeb3237600095c27f228bea5f6b091db3b1521,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task09-init07-env1007-policy1007,pretrained,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,7,1007,1007,50,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task09-init07-env1007-policy1007.mp4,faf59895d28f5ff26bc4347cf9fb7b6c51480c6297d92ef1627c85413301cb82,outputs/statistical_evaluation_v1/failure_review/contact_sheets/063_formal-pretrained-h50-task09-init07-env1007-policy1007.png,03ead71bef7cc96b33960cfa44901fde211f97cffbc0d625cabb9c3e0b3b177b,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task04-init03-env1003-policy1003,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3,1003,1003,25,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task04-init03-env1003-policy1003.mp4,51ae7ef854e7e034c00e49c78c06468f9c19b722cf7a91ad083dba29d6e62e89,outputs/statistical_evaluation_v1/failure_review/contact_sheets/064_formal-pretrained-h25-task04-init03-env1003-policy1003.png,f29bd18b1d1c876942c23189e4f265bd79c8565fb6ff74117222ac767dee0cf9,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task04-init04-env1004-policy1004,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,4,1004,1004,25,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task04-init04-env1004-policy1004.mp4,1e72c8afd9c073086021e7a0b5951a27ac1e1f8dacfba73f4ac9efd3914410f4,outputs/statistical_evaluation_v1/failure_review/contact_sheets/065_formal-pretrained-h25-task04-init04-env1004-policy1004.png,64f5a4b98075f8af733b662b9df7aed1e5c34de46cb6ef8ce5212f9f76fb49e1,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task04-init06-env1006-policy1006,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,6,1006,1006,25,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task04-init06-env1006-policy1006.mp4,768fd7a864ecd772905c0ded5b8380ca5cad502571c9eacd628c7a1c933a4eba,outputs/statistical_evaluation_v1/failure_review/contact_sheets/066_formal-pretrained-h25-task04-init06-env1006-policy1006.png,81dcd845078f74d50e73ac57b667f68eca19f7de84817e0a20048947901cc02c,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task05-init03-env1003-policy1003,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,1003,1003,25,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init03-env1003-policy1003.mp4,48cdefa88b54ad72b5ae61f52edd4d4a969baab45827e84fde71e03c43f6bf9f,outputs/statistical_evaluation_v1/failure_review/contact_sheets/067_formal-pretrained-h25-task05-init03-env1003-policy1003.png,afdb18e19a05ae78823d7bba921bccb1fe8b4e6a3d0947c5225391ff69f11456,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task05-init04-env1004-policy1004,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,1004,1004,25,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init04-env1004-policy1004.mp4,d085636ed5130a51cd366915b361e3dfb23d5d63c109d588b460053946ac3ef5,outputs/statistical_evaluation_v1/failure_review/contact_sheets/068_formal-pretrained-h25-task05-init04-env1004-policy1004.png,9ff13805048a5503799379eff681a52756bd0164279b2d6fabacde09a025045f,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task05-init05-env1005-policy1005,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,1005,1005,25,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init05-env1005-policy1005.mp4,494ef58e7b61d3a1e58e2cd1ae652bbf695cdd5468aa0adb6530d3043f768d59,outputs/statistical_evaluation_v1/failure_review/contact_sheets/069_formal-pretrained-h25-task05-init05-env1005-policy1005.png,55874a22e2417d255c1ef4724b552f1b075362f93e4bb40d2ad6bb703980269c,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task05-init06-env1006-policy1006,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,1006,1006,25,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init06-env1006-policy1006.mp4,d790377d15c12af5d05ec5cd11f755acb4bec54539f6e31778ee9b9499c6e901,outputs/statistical_evaluation_v1/failure_review/contact_sheets/070_formal-pretrained-h25-task05-init06-env1006-policy1006.png,fd7578accf20eb79faec531f56a782d4568689a9182a14ae68937b29adf425c0,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task05-init07-env1007-policy1007,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,1007,1007,25,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init07-env1007-policy1007.mp4,814c811c6007b9400353fef5ba16073c5edbe7a1ca4250176ca7294f52f058be,outputs/statistical_evaluation_v1/failure_review/contact_sheets/071_formal-pretrained-h25-task05-init07-env1007-policy1007.png,153a279496276b8eaf594acaa09fa3ffd67f51baedfda29fd9dd6ae2e1a3c996,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task05-init08-env1008-policy1008,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,1008,1008,25,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init08-env1008-policy1008.mp4,794d706567d01cd234d281ecb23e9ec745e026fa5f966b55001cac507085add8,outputs/statistical_evaluation_v1/failure_review/contact_sheets/072_formal-pretrained-h25-task05-init08-env1008-policy1008.png,0f6b1d09e83d49cd1a01908a4fb9d1f2c53d41314b2d6dfa96252dbe5b5bbbe4,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task05-init09-env1009-policy1009,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,1009,1009,25,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init09-env1009-policy1009.mp4,6984ca171fcbe854a992a2b6a1d939b1334aac985c21d5c1eb8ea81c5f1918cd,outputs/statistical_evaluation_v1/failure_review/contact_sheets/073_formal-pretrained-h25-task05-init09-env1009-policy1009.png,17d8cc4c36d0c5f044841dfca54f55aff988f6494e54a74b6061222e39c5f9f3,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task07-init07-env1007-policy1007,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,1007,1007,25,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task07-init07-env1007-policy1007.mp4,bf545c53a81344e6a5f4e183511cd8e57ff2a527c783da99ebf80ec71223b64f,outputs/statistical_evaluation_v1/failure_review/contact_sheets/074_formal-pretrained-h25-task07-init07-env1007-policy1007.png,a2beb0e39f0c45f0555f7dcbffd659e87c761112a27e15d7038a5f2ec6726eea,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task07-init08-env1008-policy1008,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,1008,1008,25,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task07-init08-env1008-policy1008.mp4,727f346af400e0f63b52ec78230718625995abef62b16a0967911ecadad9f15c,outputs/statistical_evaluation_v1/failure_review/contact_sheets/075_formal-pretrained-h25-task07-init08-env1008-policy1008.png,5888426a80db44cc5f7b36aa491d1dfe3d92ec33e65b1180db66b3546764303f,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task08-init04-env1004-policy1004,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4,1004,1004,25,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task08-init04-env1004-policy1004.mp4,3a47c0bb56f5b0ebb16d21aab2d4b20fbf534b48b7e0a8e0f62ad388f4e85490,outputs/statistical_evaluation_v1/failure_review/contact_sheets/076_formal-pretrained-h25-task08-init04-env1004-policy1004.png,4b00c878be63b1dbe2a1a3107610a7f2c387866d18b4777120d526da0531d61f,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h25-task08-init09-env1009-policy1009,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,9,1009,1009,25,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task08-init09-env1009-policy1009.mp4,b1e24fdac2d945a685b53f5438587268ec22389121e9dfaf937021366060d72a,outputs/statistical_evaluation_v1/failure_review/contact_sheets/077_formal-pretrained-h25-task08-init09-env1009-policy1009.png,4fae151f8d5bfd4b6e0d5afee0d0b93198c416f51bb3a64fced7436ef2eed6e1,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 12, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task04-init03-env1003-policy1003,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3,1003,1003,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task04-init03-env1003-policy1003.mp4,a5508d3d6376d7b1a1f00abcd6fce85aa5f6edaadad8c8b98c60faca24d87c4e,outputs/statistical_evaluation_v1/failure_review/contact_sheets/078_formal-pretrained-h10-task04-init03-env1003-policy1003.png,903eea0d430ea36579429c73e81b2d4319f0e27660e47e69c0674bac2c93ab7f,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task04-init08-env1008-policy1008,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,8,1008,1008,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task04-init08-env1008-policy1008.mp4,442a95f78c4cf94d1fe89f84141b80f6df62b7f7987d83dddee10d844100677c,outputs/statistical_evaluation_v1/failure_review/contact_sheets/079_formal-pretrained-h10-task04-init08-env1008-policy1008.png,1e0b58fb99ab719a8221e58a6ce1486c869de8838febfe8d707c1cbb270e1855,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task04-init09-env1009-policy1009,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,9,1009,1009,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task04-init09-env1009-policy1009.mp4,6ba1ee23a9f3ac2141df697a448e4bce51d850072c921590b8f91c891e78a66e,outputs/statistical_evaluation_v1/failure_review/contact_sheets/080_formal-pretrained-h10-task04-init09-env1009-policy1009.png,245e5e7879ca455e8c17994f39d86bff36592c1995de042b2302adb484b1344d,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task05-init03-env1003-policy1003,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,1003,1003,10,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task05-init03-env1003-policy1003.mp4,ab010412889fcbaa417af546db9220985412e519b94182f8fba3a598a806cdbd,outputs/statistical_evaluation_v1/failure_review/contact_sheets/081_formal-pretrained-h10-task05-init03-env1003-policy1003.png,d5002afb46f827d50fba89958bbcec804db69669ac960551f45fe59cc1c05029,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task05-init04-env1004-policy1004,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,1004,1004,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task05-init04-env1004-policy1004.mp4,6b5091e345c5d3ff7d1c516b0ec9572e868297363a2f86353139d441295060bd,outputs/statistical_evaluation_v1/failure_review/contact_sheets/082_formal-pretrained-h10-task05-init04-env1004-policy1004.png,71d22ae8067cf2e3f6501873602fc506ec026b9d83ec8fded47ee11fce946a26,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task05-init05-env1005-policy1005,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,1005,1005,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task05-init05-env1005-policy1005.mp4,4d550a08a96b833ac76e89378233c91c43b85486e9c90d7463287e64f73e57d4,outputs/statistical_evaluation_v1/failure_review/contact_sheets/083_formal-pretrained-h10-task05-init05-env1005-policy1005.png,a069a0d3ebb09c15c6890d5facdf46e48ea30966176742338276421ef9636220,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task05-init06-env1006-policy1006,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,1006,1006,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task05-init06-env1006-policy1006.mp4,11c0c8fe3fdadd9f0f11bc1088374433a9a35dbc821dcb32ca8dc54d2b3203c5,outputs/statistical_evaluation_v1/failure_review/contact_sheets/084_formal-pretrained-h10-task05-init06-env1006-policy1006.png,a01bba8e6d18dfbee2da64c5b1a90bca28be1e546b579433fce2a640166831f9,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task05-init07-env1007-policy1007,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,1007,1007,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task05-init07-env1007-policy1007.mp4,53e108a0c3e7168178246a429439a7726fb7c4433307ddd554fe0bfbb5486d00,outputs/statistical_evaluation_v1/failure_review/contact_sheets/085_formal-pretrained-h10-task05-init07-env1007-policy1007.png,1b4d4f95ab1d8353cebcd52d501f590f2711eb81d8a14cde373ad3012882b3fc,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task05-init08-env1008-policy1008,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,1008,1008,10,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task05-init08-env1008-policy1008.mp4,9c28805658341f5ee00311bccdccd152adafa68b12eecc28d658654a8a63a6b9,outputs/statistical_evaluation_v1/failure_review/contact_sheets/086_formal-pretrained-h10-task05-init08-env1008-policy1008.png,23011c7e75185fec2cf0e02fcbb435d672473aa668ecfcb1075df7a83a371a34,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task05-init09-env1009-policy1009,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,1009,1009,10,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task05-init09-env1009-policy1009.mp4,1850b4a5132290e72df37070f647cfdeefccac916827c04c9aa8cfd6a46a0a12,outputs/statistical_evaluation_v1/failure_review/contact_sheets/087_formal-pretrained-h10-task05-init09-env1009-policy1009.png,7297b90904c2040623bbb66ba59b5565257ab16b78d647b21493878fa45b7509,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task07-init08-env1008-policy1008,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,1008,1008,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task07-init08-env1008-policy1008.mp4,d2f6f5ad04b1a75f394e0c324ad7aab19b1b5d0311bdc415a5fd3199e5a08b47,outputs/statistical_evaluation_v1/failure_review/contact_sheets/088_formal-pretrained-h10-task07-init08-env1008-policy1008.png,45996d7d1a1fd9ce1c6ed3b8cf57fad3e2e458d9ae6ba5ea4e2f51f7561db2e2,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h10-task08-init04-env1004-policy1004,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4,1004,1004,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task08-init04-env1004-policy1004.mp4,8101e54dd915a423385a532896f226028c31f4ee0f9278319706ad62583b2baf,outputs/statistical_evaluation_v1/failure_review/contact_sheets/089_formal-pretrained-h10-task08-init04-env1004-policy1004.png,97db16c3dd1d43c84f2a6807086d87acaccba20f1822f6b44586e6c7e7ef15e6,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task04-init03-env1003-policy1003,expert_only,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3,1003,1003,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task04-init03-env1003-policy1003.mp4,08777beba8e6b0fb6517cf7404e7445191cc5e39de2e376a4118068b199ede5c,outputs/statistical_evaluation_v1/failure_review/contact_sheets/090_formal-expert_only-h10-task04-init03-env1003-policy1003.png,219ba3c1f60afd5a0ae2341ff49aa2dc5c754d580a25294908d6356c66d46526,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task04-init08-env1008-policy1008,expert_only,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,8,1008,1008,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task04-init08-env1008-policy1008.mp4,695c88da61f35652dae28353e69671d5ef0056eb5d52890f57c6d23c2a1c2847,outputs/statistical_evaluation_v1/failure_review/contact_sheets/091_formal-expert_only-h10-task04-init08-env1008-policy1008.png,915fd2d4bd6e8d5d462231a6fa7f13553cbbd6954a2c3428af231cb093068d5c,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
