episode_index,split,benchmark_task_id,dataset_task_index,task_prompt,length,data_file,camera1_video_file,camera1_from_seconds,camera1_to_seconds,camera2_video_file,camera2_from_seconds,camera2_to_seconds,valid_windows_h10,valid_windows_h25,valid_windows_h50
1474,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,158,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-031.mp4,566.0,581.8,videos/observation.images.image2/chunk-000/file-031.mp4,566.0,581.8,148,133,108
1475,train,3,35,pick up the black bowl on the cookie box and place it on the plate,111,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-031.mp4,581.8,592.9,videos/observation.images.image2/chunk-000/file-031.mp4,581.8,592.9,101,86,61
1476,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,125,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-031.mp4,592.9,605.4,videos/observation.images.image2/chunk-000/file-031.mp4,592.9,605.4,115,100,75
1477,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,131,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-031.mp4,605.4,618.5,videos/observation.images.image2/chunk-000/file-031.mp4,605.4,618.5,121,106,81
1478,train,2,38,pick up the black bowl from table center and place it on the plate,122,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-032.mp4,0.0,12.2,videos/observation.images.image2/chunk-000/file-032.mp4,0.0,12.2,112,97,72
1479,train,2,38,pick up the black bowl from table center and place it on the plate,115,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-032.mp4,12.2,23.7,videos/observation.images.image2/chunk-000/file-032.mp4,12.2,23.7,105,90,65
1480,test,1,37,pick up the black bowl next to the ramekin and place it on the plate,127,data/chunk-000/file-343.parquet,videos/observation.images.image/chunk-000/file-032.mp4,23.7,36.4,videos/observation.images.image2/chunk-000/file-032.mp4,23.7,36.4,117,102,77
1481,train,5,32,pick up the black bowl on the ramekin and place it on the plate,118,data/chunk-000/file-343.parquet,videos/observation.images.image/chunk-000/file-032.mp4,36.4,48.2,videos/observation.images.image2/chunk-000/file-032.mp4,36.4,48.2,108,93,68
1482,train,5,32,pick up the black bowl on the ramekin and place it on the plate,98,data/chunk-000/file-343.parquet,videos/observation.images.image/chunk-000/file-032.mp4,48.2,58.0,videos/observation.images.image2/chunk-000/file-032.mp4,48.2,58.0,88,73,48
1483,test,2,38,pick up the black bowl from table center and place it on the plate,101,data/chunk-000/file-343.parquet,videos/observation.images.image/chunk-000/file-032.mp4,58.0,68.1,videos/observation.images.image2/chunk-000/file-032.mp4,58.0,68.1,91,76,51
1484,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,182,data/chunk-000/file-343.parquet,videos/observation.images.image/chunk-000/file-032.mp4,68.1,86.3,videos/observation.images.image2/chunk-000/file-032.mp4,68.1,86.3,172,157,132
1485,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,123,data/chunk-000/file-343.parquet,videos/observation.images.image/chunk-000/file-032.mp4,86.3,98.6,videos/observation.images.image2/chunk-000/file-032.mp4,86.3,98.6,113,98,73
1486,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,124,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,98.6,111.0,videos/observation.images.image2/chunk-000/file-032.mp4,98.6,111.0,114,99,74
1487,train,3,35,pick up the black bowl on the cookie box and place it on the plate,103,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,111.0,121.3,videos/observation.images.image2/chunk-000/file-032.mp4,111.0,121.3,93,78,53
1488,train,8,36,pick up the black bowl next to the plate and place it on the plate,133,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,121.3,134.6,videos/observation.images.image2/chunk-000/file-032.mp4,121.3,134.6,123,108,83
1489,train,3,35,pick up the black bowl on the cookie box and place it on the plate,86,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,134.6,143.2,videos/observation.images.image2/chunk-000/file-032.mp4,134.6,143.2,76,61,36
1490,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,127,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,143.2,155.89999999999998,videos/observation.images.image2/chunk-000/file-032.mp4,143.2,155.89999999999998,117,102,77
1491,validation,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,100,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,155.89999999999998,165.89999999999998,videos/observation.images.image2/chunk-000/file-032.mp4,155.89999999999998,165.89999999999998,90,75,50
1492,train,7,33,pick up the black bowl on the stove and place it on the plate,137,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,165.89999999999998,179.59999999999997,videos/observation.images.image2/chunk-000/file-032.mp4,165.89999999999998,179.59999999999997,127,112,87
1493,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,84,data/chunk-000/file-345.parquet,videos/observation.images.image/chunk-000/file-032.mp4,179.59999999999997,187.99999999999997,videos/observation.images.image2/chunk-000/file-032.mp4,179.59999999999997,187.99999999999997,74,59,34
1494,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,142,data/chunk-000/file-345.parquet,videos/observation.images.image/chunk-000/file-032.mp4,187.99999999999997,202.19999999999996,videos/observation.images.image2/chunk-000/file-032.mp4,187.99999999999997,202.19999999999996,132,117,92
1495,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,135,data/chunk-000/file-345.parquet,videos/observation.images.image/chunk-000/file-032.mp4,202.19999999999996,215.69999999999996,videos/observation.images.image2/chunk-000/file-032.mp4,202.19999999999996,215.69999999999996,125,110,85
1496,train,5,32,pick up the black bowl on the ramekin and place it on the plate,100,data/chunk-000/file-345.parquet,videos/observation.images.image/chunk-000/file-032.mp4,215.69999999999996,225.69999999999996,videos/observation.images.image2/chunk-000/file-032.mp4,215.69999999999996,225.69999999999996,90,75,50
1497,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,140,data/chunk-000/file-345.parquet,videos/observation.images.image/chunk-000/file-032.mp4,225.69999999999996,239.69999999999996,videos/observation.images.image2/chunk-000/file-032.mp4,225.69999999999996,239.69999999999996,130,115,90
1498,test,5,32,pick up the black bowl on the ramekin and place it on the plate,131,data/chunk-000/file-345.parquet,videos/observation.images.image/chunk-000/file-032.mp4,239.69999999999996,252.79999999999995,videos/observation.images.image2/chunk-000/file-032.mp4,239.69999999999996,252.79999999999995,121,106,81
1499,validation,1,37,pick up the black bowl next to the ramekin and place it on the plate,117,data/chunk-000/file-346.parquet,videos/observation.images.image/chunk-000/file-032.mp4,252.79999999999995,264.49999999999994,videos/observation.images.image2/chunk-000/file-032.mp4,252.79999999999995,264.49999999999994,107,92,67
1500,test,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,91,data/chunk-000/file-346.parquet,videos/observation.images.image/chunk-000/file-032.mp4,264.49999999999994,273.59999999999997,videos/observation.images.image2/chunk-000/file-032.mp4,264.49999999999994,273.59999999999997,81,66,41
1501,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,154,data/chunk-000/file-346.parquet,videos/observation.images.image/chunk-000/file-032.mp4,273.59999999999997,288.99999999999994,videos/observation.images.image2/chunk-000/file-032.mp4,273.59999999999997,288.99999999999994,144,129,104
1502,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,146,data/chunk-000/file-346.parquet,videos/observation.images.image/chunk-000/file-032.mp4,288.99999999999994,303.59999999999997,videos/observation.images.image2/chunk-000/file-032.mp4,288.99999999999994,303.59999999999997,136,121,96
1503,train,8,36,pick up the black bowl next to the plate and place it on the plate,105,data/chunk-000/file-346.parquet,videos/observation.images.image/chunk-000/file-032.mp4,303.59999999999997,314.09999999999997,videos/observation.images.image2/chunk-000/file-032.mp4,303.59999999999997,314.09999999999997,95,80,55
1504,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,89,data/chunk-000/file-346.parquet,videos/observation.images.image/chunk-000/file-032.mp4,314.09999999999997,322.99999999999994,videos/observation.images.image2/chunk-000/file-032.mp4,314.09999999999997,322.99999999999994,79,64,39
1505,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,150,data/chunk-000/file-347.parquet,videos/observation.images.image/chunk-000/file-032.mp4,322.99999999999994,337.99999999999994,videos/observation.images.image2/chunk-000/file-032.mp4,322.99999999999994,337.99999999999994,140,125,100
1506,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,79,data/chunk-000/file-347.parquet,videos/observation.images.image/chunk-000/file-032.mp4,337.99999999999994,345.8999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,337.99999999999994,345.8999999999999,69,54,29
1507,train,8,36,pick up the black bowl next to the plate and place it on the plate,107,data/chunk-000/file-347.parquet,videos/observation.images.image/chunk-000/file-032.mp4,345.8999999999999,356.5999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,345.8999999999999,356.5999999999999,97,82,57
1508,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,113,data/chunk-000/file-347.parquet,videos/observation.images.image/chunk-000/file-032.mp4,356.5999999999999,367.8999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,356.5999999999999,367.8999999999999,103,88,63
1509,train,2,38,pick up the black bowl from table center and place it on the plate,123,data/chunk-000/file-347.parquet,videos/observation.images.image/chunk-000/file-032.mp4,367.8999999999999,380.19999999999993,videos/observation.images.image2/chunk-000/file-032.mp4,367.8999999999999,380.19999999999993,113,98,73
1510,train,2,38,pick up the black bowl from table center and place it on the plate,114,data/chunk-000/file-347.parquet,videos/observation.images.image/chunk-000/file-032.mp4,380.19999999999993,391.5999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,380.19999999999993,391.5999999999999,104,89,64
1511,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,124,data/chunk-000/file-347.parquet,videos/observation.images.image/chunk-000/file-032.mp4,391.5999999999999,403.9999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,391.5999999999999,403.9999999999999,114,99,74
1512,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,138,data/chunk-000/file-348.parquet,videos/observation.images.image/chunk-000/file-032.mp4,403.9999999999999,417.7999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,403.9999999999999,417.7999999999999,128,113,88
1513,train,8,36,pick up the black bowl next to the plate and place it on the plate,111,data/chunk-000/file-348.parquet,videos/observation.images.image/chunk-000/file-032.mp4,417.7999999999999,428.8999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,417.7999999999999,428.8999999999999,101,86,61
1514,train,2,38,pick up the black bowl from table center and place it on the plate,119,data/chunk-000/file-348.parquet,videos/observation.images.image/chunk-000/file-032.mp4,428.8999999999999,440.7999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,428.8999999999999,440.7999999999999,109,94,69
1515,train,8,36,pick up the black bowl next to the plate and place it on the plate,114,data/chunk-000/file-348.parquet,videos/observation.images.image/chunk-000/file-032.mp4,440.7999999999999,452.1999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,440.7999999999999,452.1999999999999,104,89,64
1516,validation,7,33,pick up the black bowl on the stove and place it on the plate,136,data/chunk-000/file-348.parquet,videos/observation.images.image/chunk-000/file-032.mp4,452.1999999999999,465.7999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,452.1999999999999,465.7999999999999,126,111,86
1517,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,127,data/chunk-000/file-348.parquet,videos/observation.images.image/chunk-000/file-032.mp4,465.7999999999999,478.4999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,465.7999999999999,478.4999999999999,117,102,77
1518,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,133,data/chunk-000/file-349.parquet,videos/observation.images.image/chunk-000/file-032.mp4,478.4999999999999,491.7999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,478.4999999999999,491.7999999999999,123,108,83
1519,train,5,32,pick up the black bowl on the ramekin and place it on the plate,121,data/chunk-000/file-349.parquet,videos/observation.images.image/chunk-000/file-032.mp4,491.7999999999999,503.8999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,491.7999999999999,503.8999999999999,111,96,71
1520,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,134,data/chunk-000/file-349.parquet,videos/observation.images.image/chunk-000/file-032.mp4,503.8999999999999,517.3,videos/observation.images.image2/chunk-000/file-032.mp4,503.8999999999999,517.3,124,109,84
1521,train,5,32,pick up the black bowl on the ramekin and place it on the plate,128,data/chunk-000/file-349.parquet,videos/observation.images.image/chunk-000/file-032.mp4,517.3,530.0999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,517.3,530.0999999999999,118,103,78
1522,train,3,35,pick up the black bowl on the cookie box and place it on the plate,97,data/chunk-000/file-349.parquet,videos/observation.images.image/chunk-000/file-032.mp4,530.0999999999999,539.8,videos/observation.images.image2/chunk-000/file-032.mp4,530.0999999999999,539.8,87,72,47
1523,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,130,data/chunk-000/file-349.parquet,videos/observation.images.image/chunk-000/file-032.mp4,539.8,552.8,videos/observation.images.image2/chunk-000/file-032.mp4,539.8,552.8,120,105,80
1524,train,5,32,pick up the black bowl on the ramekin and place it on the plate,123,data/chunk-000/file-350.parquet,videos/observation.images.image/chunk-000/file-032.mp4,552.8,565.0999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,552.8,565.0999999999999,113,98,73
1525,train,5,32,pick up the black bowl on the ramekin and place it on the plate,119,data/chunk-000/file-350.parquet,videos/observation.images.image/chunk-000/file-032.mp4,565.0999999999999,576.9999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,565.0999999999999,576.9999999999999,109,94,69
1526,test,6,30,pick up the black bowl next to the cookie box and place it on the plate,130,data/chunk-000/file-350.parquet,videos/observation.images.image/chunk-000/file-032.mp4,576.9999999999999,589.9999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,576.9999999999999,589.9999999999999,120,105,80
1527,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,134,data/chunk-000/file-350.parquet,videos/observation.images.image/chunk-000/file-032.mp4,589.9999999999999,603.3999999999999,videos/observation.images.image2/chunk-000/file-032.mp4,589.9999999999999,603.3999999999999,124,109,84
1528,train,3,35,pick up the black bowl on the cookie box and place it on the plate,113,data/chunk-000/file-350.parquet,videos/observation.images.image/chunk-000/file-033.mp4,0.0,11.3,videos/observation.images.image2/chunk-000/file-033.mp4,0.0,11.3,103,88,63
1529,validation,1,37,pick up the black bowl next to the ramekin and place it on the plate,111,data/chunk-000/file-350.parquet,videos/observation.images.image/chunk-000/file-033.mp4,11.3,22.4,videos/observation.images.image2/chunk-000/file-033.mp4,11.3,22.4,101,86,61
1530,validation,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,126,data/chunk-000/file-351.parquet,videos/observation.images.image/chunk-000/file-033.mp4,22.4,35.0,videos/observation.images.image2/chunk-000/file-033.mp4,22.4,35.0,116,101,76
1531,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,142,data/chunk-000/file-351.parquet,videos/observation.images.image/chunk-000/file-033.mp4,35.0,49.2,videos/observation.images.image2/chunk-000/file-033.mp4,35.0,49.2,132,117,92
1532,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,96,data/chunk-000/file-351.parquet,videos/observation.images.image/chunk-000/file-033.mp4,49.2,58.800000000000004,videos/observation.images.image2/chunk-000/file-033.mp4,49.2,58.800000000000004,86,71,46
1533,train,8,36,pick up the black bowl next to the plate and place it on the plate,165,data/chunk-000/file-351.parquet,videos/observation.images.image/chunk-000/file-033.mp4,58.800000000000004,75.30000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,58.800000000000004,75.30000000000001,155,140,115
1534,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,127,data/chunk-000/file-351.parquet,videos/observation.images.image/chunk-000/file-033.mp4,75.30000000000001,88.00000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,75.30000000000001,88.00000000000001,117,102,77
1535,validation,3,35,pick up the black bowl on the cookie box and place it on the plate,92,data/chunk-000/file-351.parquet,videos/observation.images.image/chunk-000/file-033.mp4,88.00000000000001,97.20000000000002,videos/observation.images.image2/chunk-000/file-033.mp4,88.00000000000001,97.20000000000002,82,67,42
1536,train,8,36,pick up the black bowl next to the plate and place it on the plate,121,data/chunk-000/file-352.parquet,videos/observation.images.image/chunk-000/file-033.mp4,97.20000000000002,109.30000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,97.20000000000002,109.30000000000001,111,96,71
1537,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,132,data/chunk-000/file-352.parquet,videos/observation.images.image/chunk-000/file-033.mp4,109.30000000000001,122.50000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,109.30000000000001,122.50000000000001,122,107,82
1538,train,7,33,pick up the black bowl on the stove and place it on the plate,145,data/chunk-000/file-352.parquet,videos/observation.images.image/chunk-000/file-033.mp4,122.50000000000001,137.0,videos/observation.images.image2/chunk-000/file-033.mp4,122.50000000000001,137.0,135,120,95
1539,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,122,data/chunk-000/file-352.parquet,videos/observation.images.image/chunk-000/file-033.mp4,137.0,149.2,videos/observation.images.image2/chunk-000/file-033.mp4,137.0,149.2,112,97,72
1540,train,8,36,pick up the black bowl next to the plate and place it on the plate,104,data/chunk-000/file-352.parquet,videos/observation.images.image/chunk-000/file-033.mp4,149.2,159.6,videos/observation.images.image2/chunk-000/file-033.mp4,149.2,159.6,94,79,54
1541,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,143,data/chunk-000/file-352.parquet,videos/observation.images.image/chunk-000/file-033.mp4,159.6,173.9,videos/observation.images.image2/chunk-000/file-033.mp4,159.6,173.9,133,118,93
1542,train,8,36,pick up the black bowl next to the plate and place it on the plate,117,data/chunk-000/file-353.parquet,videos/observation.images.image/chunk-000/file-033.mp4,173.9,185.6,videos/observation.images.image2/chunk-000/file-033.mp4,173.9,185.6,107,92,67
1543,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,145,data/chunk-000/file-353.parquet,videos/observation.images.image/chunk-000/file-033.mp4,185.6,200.1,videos/observation.images.image2/chunk-000/file-033.mp4,185.6,200.1,135,120,95
1544,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,121,data/chunk-000/file-353.parquet,videos/observation.images.image/chunk-000/file-033.mp4,200.1,212.2,videos/observation.images.image2/chunk-000/file-033.mp4,200.1,212.2,111,96,71
1545,validation,2,38,pick up the black bowl from table center and place it on the plate,106,data/chunk-000/file-353.parquet,videos/observation.images.image/chunk-000/file-033.mp4,212.2,222.79999999999998,videos/observation.images.image2/chunk-000/file-033.mp4,212.2,222.79999999999998,96,81,56
1546,train,8,36,pick up the black bowl next to the plate and place it on the plate,173,data/chunk-000/file-353.parquet,videos/observation.images.image/chunk-000/file-033.mp4,222.79999999999998,240.1,videos/observation.images.image2/chunk-000/file-033.mp4,222.79999999999998,240.1,163,148,123
1547,train,8,36,pick up the black bowl next to the plate and place it on the plate,104,data/chunk-000/file-353.parquet,videos/observation.images.image/chunk-000/file-033.mp4,240.1,250.5,videos/observation.images.image2/chunk-000/file-033.mp4,240.1,250.5,94,79,54
1548,train,3,35,pick up the black bowl on the cookie box and place it on the plate,96,data/chunk-000/file-354.parquet,videos/observation.images.image/chunk-000/file-033.mp4,250.5,260.1,videos/observation.images.image2/chunk-000/file-033.mp4,250.5,260.1,86,71,46
1549,train,2,38,pick up the black bowl from table center and place it on the plate,125,data/chunk-000/file-354.parquet,videos/observation.images.image/chunk-000/file-033.mp4,260.1,272.6,videos/observation.images.image2/chunk-000/file-033.mp4,260.1,272.6,115,100,75
1550,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,120,data/chunk-000/file-354.parquet,videos/observation.images.image/chunk-000/file-033.mp4,272.6,284.6,videos/observation.images.image2/chunk-000/file-033.mp4,272.6,284.6,110,95,70
1551,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,151,data/chunk-000/file-354.parquet,videos/observation.images.image/chunk-000/file-033.mp4,284.6,299.70000000000005,videos/observation.images.image2/chunk-000/file-033.mp4,284.6,299.70000000000005,141,126,101
1552,train,8,36,pick up the black bowl next to the plate and place it on the plate,110,data/chunk-000/file-354.parquet,videos/observation.images.image/chunk-000/file-033.mp4,299.70000000000005,310.70000000000005,videos/observation.images.image2/chunk-000/file-033.mp4,299.70000000000005,310.70000000000005,100,85,60
1553,train,7,33,pick up the black bowl on the stove and place it on the plate,133,data/chunk-000/file-354.parquet,videos/observation.images.image/chunk-000/file-033.mp4,310.70000000000005,324.00000000000006,videos/observation.images.image2/chunk-000/file-033.mp4,310.70000000000005,324.00000000000006,123,108,83
1554,train,3,35,pick up the black bowl on the cookie box and place it on the plate,101,data/chunk-000/file-354.parquet,videos/observation.images.image/chunk-000/file-033.mp4,324.00000000000006,334.1000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,324.00000000000006,334.1000000000001,91,76,51
1555,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,131,data/chunk-000/file-355.parquet,videos/observation.images.image/chunk-000/file-033.mp4,334.1000000000001,347.2000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,334.1000000000001,347.2000000000001,121,106,81
1556,test,2,38,pick up the black bowl from table center and place it on the plate,110,data/chunk-000/file-355.parquet,videos/observation.images.image/chunk-000/file-033.mp4,347.2000000000001,358.2000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,347.2000000000001,358.2000000000001,100,85,60
1557,test,2,38,pick up the black bowl from table center and place it on the plate,98,data/chunk-000/file-355.parquet,videos/observation.images.image/chunk-000/file-033.mp4,358.2000000000001,368.0000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,358.2000000000001,368.0000000000001,88,73,48
1558,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,117,data/chunk-000/file-355.parquet,videos/observation.images.image/chunk-000/file-033.mp4,368.0000000000001,379.7000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,368.0000000000001,379.7000000000001,107,92,67
1559,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,112,data/chunk-000/file-355.parquet,videos/observation.images.image/chunk-000/file-033.mp4,379.7000000000001,390.9000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,379.7000000000001,390.9000000000001,102,87,62
1560,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,105,data/chunk-000/file-355.parquet,videos/observation.images.image/chunk-000/file-033.mp4,390.9000000000001,401.4000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,390.9000000000001,401.4000000000001,95,80,55
1561,train,5,32,pick up the black bowl on the ramekin and place it on the plate,121,data/chunk-000/file-355.parquet,videos/observation.images.image/chunk-000/file-033.mp4,401.4000000000001,413.5000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,401.4000000000001,413.5000000000001,111,96,71
1562,test,5,32,pick up the black bowl on the ramekin and place it on the plate,117,data/chunk-000/file-356.parquet,videos/observation.images.image/chunk-000/file-033.mp4,413.5000000000001,425.2000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,413.5000000000001,425.2000000000001,107,92,67
1563,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,151,data/chunk-000/file-356.parquet,videos/observation.images.image/chunk-000/file-033.mp4,425.2000000000001,440.3000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,425.2000000000001,440.3000000000001,141,126,101
1564,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,114,data/chunk-000/file-356.parquet,videos/observation.images.image/chunk-000/file-033.mp4,440.3000000000001,451.7000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,440.3000000000001,451.7000000000001,104,89,64
1565,train,8,36,pick up the black bowl next to the plate and place it on the plate,110,data/chunk-000/file-356.parquet,videos/observation.images.image/chunk-000/file-033.mp4,451.7000000000001,462.7000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,451.7000000000001,462.7000000000001,100,85,60
1566,test,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,143,data/chunk-000/file-356.parquet,videos/observation.images.image/chunk-000/file-033.mp4,462.7000000000001,477.0000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,462.7000000000001,477.0000000000001,133,118,93
1567,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,92,data/chunk-000/file-356.parquet,videos/observation.images.image/chunk-000/file-033.mp4,477.0000000000001,486.2000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,477.0000000000001,486.2000000000001,82,67,42
1568,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,92,data/chunk-000/file-356.parquet,videos/observation.images.image/chunk-000/file-033.mp4,486.2000000000001,495.4000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,486.2000000000001,495.4000000000001,82,67,42
1569,train,3,35,pick up the black bowl on the cookie box and place it on the plate,103,data/chunk-000/file-357.parquet,videos/observation.images.image/chunk-000/file-033.mp4,495.4000000000001,505.7000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,495.4000000000001,505.7000000000001,93,78,53
1570,train,3,35,pick up the black bowl on the cookie box and place it on the plate,106,data/chunk-000/file-357.parquet,videos/observation.images.image/chunk-000/file-033.mp4,505.7000000000001,516.3000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,505.7000000000001,516.3000000000001,96,81,56
1571,train,7,33,pick up the black bowl on the stove and place it on the plate,133,data/chunk-000/file-357.parquet,videos/observation.images.image/chunk-000/file-033.mp4,516.3000000000001,529.6,videos/observation.images.image2/chunk-000/file-033.mp4,516.3000000000001,529.6,123,108,83
1572,train,8,36,pick up the black bowl next to the plate and place it on the plate,116,data/chunk-000/file-357.parquet,videos/observation.images.image/chunk-000/file-033.mp4,529.6,541.2,videos/observation.images.image2/chunk-000/file-033.mp4,529.6,541.2,106,91,66
1573,train,2,38,pick up the black bowl from table center and place it on the plate,117,data/chunk-000/file-357.parquet,videos/observation.images.image/chunk-000/file-033.mp4,541.2,552.9000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,541.2,552.9000000000001,107,92,67
1574,validation,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,105,data/chunk-000/file-357.parquet,videos/observation.images.image/chunk-000/file-033.mp4,552.9000000000001,563.4000000000001,videos/observation.images.image2/chunk-000/file-033.mp4,552.9000000000001,563.4000000000001,95,80,55
1575,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,133,data/chunk-000/file-357.parquet,videos/observation.images.image/chunk-000/file-033.mp4,563.4000000000001,576.7,videos/observation.images.image2/chunk-000/file-033.mp4,563.4000000000001,576.7,123,108,83
1576,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,158,data/chunk-000/file-358.parquet,videos/observation.images.image/chunk-000/file-033.mp4,576.7,592.5,videos/observation.images.image2/chunk-000/file-033.mp4,576.7,592.5,148,133,108
1577,validation,5,32,pick up the black bowl on the ramekin and place it on the plate,111,data/chunk-000/file-358.parquet,videos/observation.images.image/chunk-000/file-033.mp4,592.5,603.6,videos/observation.images.image2/chunk-000/file-033.mp4,592.5,603.6,101,86,61
1578,train,3,35,pick up the black bowl on the cookie box and place it on the plate,99,data/chunk-000/file-358.parquet,videos/observation.images.image/chunk-000/file-034.mp4,0.0,9.9,videos/observation.images.image2/chunk-000/file-034.mp4,0.0,9.9,89,74,49
1579,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,108,data/chunk-000/file-358.parquet,videos/observation.images.image/chunk-000/file-034.mp4,9.9,20.700000000000003,videos/observation.images.image2/chunk-000/file-034.mp4,9.9,20.700000000000003,98,83,58
